"id" "V1" "V2" "V3" "V4" "V5"
"833" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "trpE_MLST_Brucella" 0 338 486 0.695473
"834" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 43 1461 0.0294319
"835" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 192 336 0.571429
"836" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 121 402 0.300995
"837" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 10 444 0.0225225
"838" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 3 493 0.00608519
"839" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 15 435 0.0344828
"840" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 98 432 0.226852
"841" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 7 525 0.0133333
"842" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 176 447 0.393736
"843" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 509 566 0.899293
"844" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "bcsp31_Brucella_diagnostic" 0 1817 1817 1
"845" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "aroA_MLST_Brucella" 0 565 565 1
"846" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "caiA_MLST_Brucella" 0 449 449 1
"847" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "csdb_MLST_Brucella" 0 487 487 1
"848" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "ddlA_MLST_Brucella" 0 553 553 1
"849" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 589 589 1
"850" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"851" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "int_hyp_MLST_Brucella" 0 430 430 1
"852" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "leuA_MLST_Brucella" 0 482 482 1
"853" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 490 490 1
"854" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"855" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "mutL_MLST_Brucella" 0 549 549 1
"856" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 447 447 1
"857" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"858" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 253 253 1
"859" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"860" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 487 487 1
"861" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"862" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 483 483 1
"863" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 497 497 1
"864" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 338 338 1
"865" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 443 443 1
"866" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 494 494 1
"867" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 283 283 1
"868" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 349 349 1
"869" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 297 297 1
"870" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 471 471 1
"871" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Com1_Coxiella_diagnostic" 0 756 756 1
"872" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 356 356 1
"873" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 366 366 1
"874" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 516 516 1
"875" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 585 585 1
"876" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 341 341 1
"877" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 422 422 1
"878" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 634 634 1
"879" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 452 452 1
"880" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "Cox61_MST_Coxiella" 0 570 570 1
"881" "Bacto-6_S6.dupmarked.bam.cov.zerocov" "genome" 0 23284 30721 0.757918
"882" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 109 253 0.43083
"883" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 323 349 0.925501
"884" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 113 297 0.380471
"885" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 394 471 0.836518
"886" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 1 452 0.00221239
"887" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1461 1461 1
"888" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 336 336 1
"889" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"890" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"891" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"892" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 557 557 1
"893" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"894" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"895" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"896" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 432 432 1
"897" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"898" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"899" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"900" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"901" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 487 487 1
"902" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"903" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 483 483 1
"904" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 497 497 1
"905" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 338 338 1
"906" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 443 443 1
"907" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 494 494 1
"908" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 283 283 1
"909" "Bacto-7_S7.dupmarked.bam.cov.zerocov" "genome" 0 11806 30721 0.384297
"910" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 115 253 0.454545
"911" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 143 297 0.481481
"912" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 394 471 0.836518
"913" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 11 452 0.0243363
"914" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1461 1461 1
"915" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 336 336 1
"916" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"917" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"918" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"919" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 557 557 1
"920" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"921" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"922" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"923" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 432 432 1
"924" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"925" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"926" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"927" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"928" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 487 487 1
"929" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"930" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 483 483 1
"931" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 497 497 1
"932" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 338 338 1
"933" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 443 443 1
"934" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 494 494 1
"935" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 283 283 1
"936" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 349 349 1
"937" "Bacto-8_S8.dupmarked.bam.cov.zerocov" "genome" 0 11878 30721 0.386641
"938" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 112 253 0.442688
"939" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 137 297 0.461279
"940" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 394 471 0.836518
"941" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1461 1461 1
"942" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 336 336 1
"943" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"944" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"945" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"946" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 557 557 1
"947" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"948" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"949" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"950" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 432 432 1
"951" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"952" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"953" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"954" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"955" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 487 487 1
"956" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"957" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 483 483 1
"958" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 497 497 1
"959" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 338 338 1
"960" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 443 443 1
"961" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 494 494 1
"962" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 283 283 1
"963" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 349 349 1
"964" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Com1_Coxiella_diagnostic" 0 756 756 1
"965" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 356 356 1
"966" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 366 366 1
"967" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 516 516 1
"968" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 585 585 1
"969" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 341 341 1
"970" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 422 422 1
"971" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 634 634 1
"972" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 452 452 1
"973" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 566 566 1
"974" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "Cox61_MST_Coxiella" 0 570 570 1
"975" "Bacto-9_S9.dupmarked.bam.cov.zerocov" "genome" 0 17422 30721 0.567104
"976" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "bcsp31_Brucella_diagnostic" 0 1706 1817 0.93891
"977" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "acnA_MLST_Brucella" 0 440 490 0.897959
"978" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "cobQ_MLST_Brucella" 0 401 422 0.950237
"979" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "csdb_MLST_Brucella" 0 443 487 0.909651
"980" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "dnaK_MLST_Brucella" 0 390 470 0.829787
"981" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 490 589 0.831918
"982" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "gyrB_MLST_Brucella" 0 335 487 0.687885
"983" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "leuA_MLST_Brucella" 0 412 482 0.854772
"984" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 466 490 0.95102
"985" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 426 447 0.95302
"986" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 970 1461 0.663929
"987" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 297 336 0.883929
"988" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 483 557 0.867145
"989" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 327 435 0.751724
"990" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 412 432 0.953704
"991" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 349 443 0.78781
"992" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 472 494 0.955466
"993" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 330 349 0.945559
"994" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 231 297 0.777778
"995" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "rpoB_H_MLST_Bartonella" 0 376 471 0.798301
"996" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Com1_Coxiella_diagnostic" 0 605 756 0.800265
"997" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 139 366 0.379781
"998" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox18_MST_Coxiella" 0 392 516 0.75969
"999" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox20_MST_Coxiella" 0 448 585 0.765812
"1000" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox22_MST_Coxiella" 0 229 341 0.671554
"1001" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox51_MST_Coxiella" 0 353 634 0.556782
"1002" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox56_MST_Coxiella" 0 92 452 0.20354
"1003" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox57_MST_Coxiella" 0 389 566 0.687279
"1004" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox61_MST_Coxiella" 0 297 570 0.521053
"1005" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "IS711_Brucella_diagnostic" 0 842 842 1
"1006" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "aroA_MLST_Brucella" 0 565 565 1
"1007" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "caiA_MLST_Brucella" 0 449 449 1
"1008" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "ddlA_MLST_Brucella" 0 553 553 1
"1009" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "fbaA_MLST_Brucella" 0 458 458 1
"1010" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "fumC_MLST_Brucella" 0 452 452 1
"1011" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"1012" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "int_hyp_MLST_Brucella" 0 430 430 1
"1013" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "prpE_MLST_Brucella" 0 468 468 1
"1014" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"1015" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "soxA_MLST_Brucella" 0 486 486 1
"1016" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "trpE_MLST_Brucella" 0 486 486 1
"1017" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "mutL_MLST_Brucella" 0 549 549 1
"1018" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"1019" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"1020" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"1021" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 450 450 1
"1022" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"1023" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"1024" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"1025" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"1026" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 253 253 1
"1027" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "bvrR_MLST_Bartonella" 0 486 486 1
"1028" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "batR_MLST_Bartonella" 0 487 487 1
"1029" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "flaA_MLST_Bartonella" 0 517 517 1
"1030" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "ftsZ_H_MLST_Bartonella" 0 483 483 1
"1031" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "ftsZ_B_MLST_Bartonella" 0 497 497 1
"1032" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 338 338 1
"1033" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 283 283 1
"1034" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox2_MST_Coxiella" 0 356 356 1
"1035" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "Cox37_MST_Coxiella" 0 422 422 1
"1036" "BZA-0866_S31.dupmarked.bam.cov.zerocov" "genome" 0 27179 30721 0.884704
"1037" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "bcsp31_Brucella_diagnostic" 0 1762 1817 0.96973
"1038" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "acnA_MLST_Brucella" 0 384 490 0.783673
"1039" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "cobQ_MLST_Brucella" 0 400 422 0.947867
"1040" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "dnaK_MLST_Brucella" 0 285 470 0.606383
"1041" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "gyrB_MLST_Brucella" 0 357 487 0.73306
"1042" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "leuA_MLST_Brucella" 0 426 482 0.883817
"1043" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "omp25_MLST_Brucella" 0 452 490 0.922449
"1044" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "mviM_MLST_Brucella" 0 424 447 0.948546
"1045" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "secY_Lepto_diagnostic" 0 1378 1461 0.94319
"1046" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "lfb1_Lepto_diagnostic" 0 317 336 0.943452
"1047" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "icdA_MLST_Lepto" 0 538 557 0.965889
"1048" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "lipL32_MLST_Lepto" 0 423 450 0.94
"1049" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "pfkB_MLST_Lepto" 0 411 432 0.951389
"1050" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "gltA_MLST_Bartonella" 0 300 338 0.887574
"1051" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "groEL_B_MLST_Bartonella" 0 417 443 0.941309
"1052" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "nlpD_MLST_Bartonella" 0 469 494 0.949393
"1053" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "ribC_H_MLST_Bartonella" 0 263 283 0.929329
"1054" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "ribC_MLST_Bartonella" 0 329 349 0.942693
"1055" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "rnpB_MLST_Bartonella" 0 230 297 0.774411
"1056" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "Cox5_MST_Coxiella" 0 4 366 0.010929
"1057" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "IS711_Brucella_diagnostic" 0 842 842 1
"1058" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "aroA_MLST_Brucella" 0 565 565 1
"1059" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "caiA_MLST_Brucella" 0 449 449 1
"1060" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "csdb_MLST_Brucella" 0 487 487 1
"1061" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "ddlA_MLST_Brucella" 0 553 553 1
"1062" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "fbaA_MLST_Brucella" 0 458 458 1
"1063" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "fumC_MLST_Brucella" 0 452 452 1
"1064" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "gap_MLST_Brucella" 0 589 589 1
"1065" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "glk_MLST_Brucella" 0 475 475 1
"1066" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "int_hyp_MLST_Brucella" 0 430 430 1
"1067" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "prpE_MLST_Brucella" 0 468 468 1
"1068" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "putA_MLST_Brucella" 0 527 527 1
"1069" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "soxA_MLST_Brucella" 0 486 486 1
"1070" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "trpE_MLST_Brucella" 0 486 486 1
"1071" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "mutL_MLST_Brucella" 0 549 549 1
"1072" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "adk_MLST_Lepto" 0 430 430 1
"1073" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "caiB_MLST_Lepto" 0 402 402 1
"1074" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "glmU_MLST_Lepto" 0 444 444 1
"1075" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "lipL41_MLST_Lepto" 0 493 493 1
"1076" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "mreA_MLST_Lepto" 0 435 435 1
"1077" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "pntA_MLST_Lepto" 0 525 525 1
"1078" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "sucA_MLST_Lepto" 0 447 447 1
"1079" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "tpiA_MLST_Lepto" 0 426 426 1
"1080" "BZA-1125_S66.dupmarked.bam.cov.zerocov" "ssrA_Bartonella_diagnostic" 0 253 253 1
